campaign_id,user_id,activity_id,ctr,conversion,engagement_time
2514,276,1703,0.08268571478855458,0,7.701627516917371
2515,721,1059,0.02201140698733433,0,2.42659474049212
2516,857,1167,0.02253236388585884,0,1.084371922177497
2517,934,1451,0.08486726227280725,1,1.897185241601662
2518,629,1668,0.06670479143274825,1,15.54684658514476
2519,366,1884,0.03158870301757875,0,0.09965165259943529
2520,494,1060,0.02637190554130258,0,6.276590005719306
2521,573,1609,0.002608373656047736,0,2.859041608978504
2522,399,1985,0.017298579269983,1,2.065246526881667
2523,394,1759,0.01859024791016103,0,0.4144696051595132
2524,911,1085,0.04965043938750413,0,0.7915008384529088
2525,42,1867,0.06790385169251316,1,5.006079499141622
2526,391,1446,0.09828516947355229,1,3.151826779569824
2527,7,1782,0.09572714541533266,0,9.841615402077657
2528,894,1447,0.06197079586042357,0,1.5086792009355
2529,871,1521,0.09245187670845266,0,5.851829716902593
2530,892,1013,0.07491430068344283,0,18.40970290515827
2531,768,1664,0.05268028285332044,0,2.549916699027954
2532,261,1339,0.07483663654862269,0,4.702276198174442
2533,210,1450,0.01909086244387025,1,0.4008989502198042
2534,182,1671,0.07817931163611025,0,1.389392283987476
2535,805,1391,0.001780223862507646,0,0.3796614597933052
2536,431,1546,0.001527763405150129,0,4.688444641476617
2537,15,1873,0.06330360169396945,1,5.8349787007513
2538,122,1572,0.04301439167196432,0,9.824237787131363
2539,625,1338,0.0344728261587103,1,1.689218732099818
2540,991,1210,0.08044091465060682,0,0.8495930688959898
2541,396,1212,0.05727177647396182,0,0.5586056168440532
2542,840,1845,0.02670323356987776,0,1.998308460008208
2543,193,1859,0.002153843664253463,0,2.090273862817579
2544,647,1634,0.006939814497701391,0,5.968917871380564
2545,980,1962,0.08442672859348407,0,15.07929597952211
2546,602,1263,0.0837360939737461,0,3.618947085392783
2547,465,1729,0.03448527474591181,1,0.7531226523415944
2548,470,1995,0.09255285385357404,0,0.7451378713708977
2549,376,1428,0.05720166619422373,0,2.79798662946402
2550,181,1836,0.05696860468096675,0,5.421228057978293
2551,438,1691,0.03890275128682519,1,11.35283688201142
2552,997,1922,0.0585498443157528,0,3.406924490965066
2553,961,1296,0.09072239328863434,0,22.01934716353296
2554,441,1277,0.09328941430397865,1,25.21210514876489
2555,606,1454,0.002985123260359479,0,4.68374048543278
2556,283,1777,0.03074075650387729,0,0.7726515217167461
2557,691,1494,0.04286485580473898,0,0.2175489076085691
2558,652,1024,0.04683674678494981,0,0.2249538774894032
2559,458,1267,0.05650895951645832,1,4.555335311252367
2560,332,1303,0.0899752946814919,0,4.45208398177185
2561,893,1548,0.05114251305824176,0,9.826205146754816
2562,703,1318,0.03899131180432026,0,10.99053524675147
2563,479,1833,0.02369255346243202,0,8.12209428825902
2564,825,1136,0.02360052864530479,0,7.736884183976946
2565,637,1650,0.05397071284303956,1,2.933622436875389
2566,1000,1363,0.001392079095388932,0,5.945124239087512
2567,316,1945,0.06448520720395946,1,2.161821955905453
2568,594,1583,0.01597818220833024,1,2.067233368716241
2569,312,1077,0.08780106974662605,0,4.942536740923503
2570,769,1315,0.06774078071538105,0,1.408197533533631
2571,229,1965,0.06213082912631386,1,11.48478952061907
2572,620,1379,0.01220537621114761,0,8.540402475169143
2573,383,1599,0.09436912141007742,0,2.471287367346834
2574,593,1346,0.02368633008313825,1,2.895214654299046
2575,478,1172,0.0112814699783386,0,0.5547911658887933
2576,357,1905,0.09582197093852701,1,3.605224606203913
2577,874,1787,0.05786403077883578,0,1.433054631418452
2578,263,1083,0.005403292642891422,0,6.634043166549542
2579,692,1210,0.06167908741480685,1,2.974813755048912
2580,387,1823,0.09867733750861651,0,0.2794540698999085
2581,597,1832,0.005476414662218532,1,6.444407468140493
2582,438,1479,0.07784782160928302,0,1.221760048539409
2583,201,1987,0.08198175608888263,0,3.190112160353205
2584,660,1227,0.02785034247158232,1,5.834755605839047
2585,180,1764,0.0708324220047254,0,1.767466277204917
2586,270,1682,0.04349463656061896,1,0.4060173531421029
2587,382,1110,0.01305851937931116,0,1.071861987452966
2588,705,1186,0.03012978379935226,0,10.19531092017165
2589,816,1120,0.09698088049206723,0,10.78968801549291
2590,834,1139,0.02216337088457651,1,6.426472354282159
2591,885,1979,0.08524981438974803,0,2.773167938934955
2592,133,1986,0.04920025518043494,0,9.15785446608068
2593,813,1625,0.0883313891168133,1,1.887590906475219
2594,136,1979,0.07652394935529776,0,2.996676810226051
2595,548,1024,0.07467970072772048,1,1.757356373510627
2596,807,1111,0.0458688878043694,0,0.9336917545486376
2597,382,1791,0.02862016608366716,0,3.655914243016869
2598,667,1085,0.007429095767690697,0,5.310914297967228
2599,340,1304,0.005223041695187203,0,12.84722924427681
2600,836,1899,0.03185783423390206,0,1.238070176606938
2601,460,1712,0.0257180369806678,0,0.2700648173992654
2602,11,1544,0.09714752284928706,0,5.871121219105468
2603,82,1857,0.02803006066740837,0,6.581839563507858
2604,981,1353,0.023310425435995,0,9.405443893441523
2605,605,1470,0.0272586218190762,0,17.160861982054
2606,490,1137,0.05496450399428724,1,1.08255250569697
2607,692,1749,0.0591016123408884,1,5.703705795039284
2608,567,1227,0.06162288918230712,0,8.048429226261897
2609,271,1760,0.05501027345615686,0,0.7838684238625555
2610,850,1239,0.01698587617743777,1,0.8958450388045757
2611,902,1460,0.07204668772152178,0,1.271218093641381
2612,255,1479,0.001690752216097247,0,2.442056175319911
2613,293,1488,0.09328474985657194,0,1.052966123554986
2614,382,1689,0.09490910406036407,0,5.932895936664178
2615,571,1542,0.06073951076388347,0,17.67839131195675
2616,372,1146,0.06864176574334065,1,0.7226704773445156
2617,927,1134,0.06346967662058203,0,2.052092624989851
2618,256,1621,0.020874682744935,0,9.639298515027273
2619,593,1971,0.04372939396988397,1,4.297878462552125
2620,529,1909,0.0058399223729531,0,0.8488048052518994
2621,707,1628,0.07206796953600692,0,2.153823489204068
2622,86,1595,0.002950093688374711,1,9.04997591387456
2623,28,1854,0.08706878728421037,0,2.078000035086636
2624,660,1964,0.05384112905308339,0,9.84090226198784
2625,749,1926,0.08997765048569267,0,1.688782519601027
2626,237,1037,0.04936000638222728,0,0.7666515234819811
2627,21,1419,0.02065912834119301,0,2.407576525586013
2628,164,1058,0.03319025975239344,0,1.601243700785702
2629,107,1800,0.04479060642712242,0,0.7725569827353302
2630,62,1774,0.02900311470188439,0,2.951642098410101
2631,175,1034,0.05149342732779625,0,0.5911161724050792
2632,685,1715,0.03983488292702136,0,0.646406717603879
2633,456,1163,0.04202125016392488,0,1.478085744324199
2634,328,1083,0.0738382866527542,0,1.796185456997682
2635,691,1899,0.0033471990022103,0,1.000058227726962
2636,497,1416,0.08075906614975664,0,4.294745629739174
2637,748,1680,0.07809354655838402,0,6.593013829924445
2638,109,1512,0.0178474901855522,0,3.412548100964022
2639,586,1974,0.07023519756962947,1,11.88303169490786
2640,148,1760,0.08015741617845043,0,5.954207414586099
2641,90,1692,0.01746537861339112,0,9.990979034846283
2642,293,1349,0.05983441245280807,0,0.1179329697778292
2643,486,1124,0.0717710722066524,0,3.557556480169255
2644,232,1371,0.06161469265347454,0,3.173731056299827
2645,711,1182,0.07258242124097516,0,11.6685109389949
2646,687,1636,0.002011436766399655,1,4.984785111352971
2647,411,1015,0.07763746138575083,0,0.1469088020330123
2648,979,1366,0.09648146316993,0,6.351630286158054
2649,889,1668,0.04122863382225338,0,4.835440807597564
2650,535,1360,0.01867772961652218,0,8.174285804755211
2651,350,1830,0.0645309979834859,0,0.9207167892322986
2652,394,1910,0.02486839706661983,0,6.351346841092825
2653,532,1255,0.004352043602138811,0,0.2863253957130765
2654,976,1445,0.03671931874864104,0,1.703135137842697
2655,315,1747,0.002879921089883486,0,2.420378355309881
2656,521,1287,0.04706947796708214,0,3.209578903757798
2657,851,1915,0.01164232944969761,0,6.491562461193742
2658,899,1445,0.05367524003460124,0,6.487438191600924
2659,138,1482,0.03825694318188107,0,5.757914168077113
2660,782,1425,0.04131543042453604,0,2.154635739349114
2661,398,1545,0.0185231935781248,0,5.917943528116208
2662,801,1515,0.0495715857571173,0,0.671540315387409
2663,217,1466,0.006821958006103779,0,4.117425336817201
2664,743,1786,0.02126636380607929,0,1.830823174072656
2665,656,1909,0.003891652776628585,0,16.57289381444922
2666,880,1708,0.04883387989195936,0,10.353346155015
2667,829,1004,0.04901343489330187,0,2.078990120276782
2668,931,1843,0.09766158663086454,0,3.257567807098383
2669,85,1863,0.02620868904872689,0,3.75096723263963
2670,441,1732,0.01488906270699512,0,11.05402549366618
2671,300,1666,0.002847977952181502,0,3.226262652830941
2672,204,1257,0.02953616730411764,0,4.655929416440644
2673,412,1218,0.01114616913194481,0,13.54498327977065
2674,126,1892,0.09075231301055892,0,6.003032422657359
2675,791,1405,0.009289257710574973,0,0.2792892166879208
2676,426,1801,0.01585048702467279,1,0.3766053737484825
2677,253,1706,0.08054713111279443,0,0.1493945373630098
2678,805,1813,0.0700946457402881,0,1.215154362568631
2679,57,1433,0.005105168132864268,0,3.718378525521623
2680,733,1865,0.06340055178721601,1,0.1737543059317276
2681,744,1710,0.0424770911936983,0,5.616402326092853
2682,804,1832,0.006198083074996974,0,9.74813458835564
2683,26,1874,0.05161263866801927,0,1.278484480224915
2684,262,1669,0.08399034453400245,0,3.350002372811467
2685,98,1971,0.08478245916915159,0,18.79523329024126
2686,161,1362,0.08126969172758047,0,1.785549357797488
2687,402,1794,0.0440110801140019,0,4.55857068083961
2688,948,1815,0.02770439619993867,0,5.428623154750154
2689,149,1918,0.05306672277847595,0,0.4387432383527615
2690,886,1408,0.07627641869441336,0,6.678709793874619
2691,721,1758,0.09293612191284994,0,0.5519931005981562
2692,411,1341,0.01095591331790079,0,8.749107888207815
2693,188,1765,0.07615490696502099,0,3.773803346627965
2694,56,1424,0.09221442939300757,0,0.8434647915802563
2695,838,1568,0.08906688874266284,1,3.619831207373049
2696,541,1074,0.06069400972543931,0,10.47951833059319
2697,210,1601,0.08390375229857111,0,2.939446018378519
2698,430,1428,0.03475589511606526,0,14.68435707531634
2699,179,1924,0.04783460393844431,0,0.1316776605015156
2700,178,1683,0.03967971037660478,1,16.52412463506255
2701,988,1558,0.07567129206758477,0,4.609945315446902
2702,731,1155,0.01576933924599211,0,1.368901888446605
2703,567,1666,0.03192402858618448,0,2.405175308874723
2704,569,1451,0.07979738827682184,0,0.197265684764222
2705,370,1791,0.04227340963385112,0,6.520365403066137
2706,604,1849,0.07212230727250182,0,5.483642549501972
2707,238,1979,0.05379668276567612,0,1.425766859928293
2708,798,1958,0.08499865579110609,1,0.1766599679082527
2709,282,1968,0.08384693909578508,1,3.613316404427074
2710,94,1311,0.09830517776586278,0,0.2036080347661738
2711,209,1955,0.09195001148348539,0,3.655947600866982
2712,866,1722,0.07671652645297937,0,1.346209138064084
2713,67,1269,0.06142160961155169,0,9.76022331917972
2714,26,1174,0.07743033873195784,0,3.425692448032995
2715,249,1939,0.04466789971973845,1,15.42608725809066
2716,593,1923,0.08237210706720866,1,7.818749277152897
2717,333,1911,0.05566521865428495,1,0.5628222641520927
2718,717,1722,0.05112169748835468,0,3.208778120511379
2719,797,1951,0.04828583032277526,0,8.914635100021659
2720,959,1096,0.01531350833056008,0,2.514174629550696
2721,799,1508,0.008552045467697856,0,4.450776503181658
2722,906,1468,0.09356985509275803,0,2.25945433161713
2723,694,1650,0.03681736427898998,0,8.53897892317243
2724,410,1335,0.05733103147803294,0,9.324833280358906
2725,257,1741,0.002255601347661429,0,4.793813664492857
2726,371,1379,0.09826608966094658,0,3.27169036465248
2727,17,1887,0.01975853807948869,0,4.856084875753998
2728,529,1810,0.08435776337119985,0,16.68115212200431
2729,862,1033,0.004440203709651913,0,1.511642503281539
2730,815,1515,0.08639036330874172,0,4.595162072713982
2731,306,1798,0.03430724945485728,0,8.196336444133768
2732,31,1528,0.07536441805949089,0,3.827026250342803
2733,418,1625,0.04959756384989181,0,8.926472581178796
2734,507,1140,0.009436957212596454,1,0.4252191598111729
2735,763,1151,0.04227345682491479,1,5.744674354140012
2736,267,1617,0.04434830021751227,0,3.297137414670388
2737,456,1283,0.0525801596539326,1,6.00969881015221
2738,689,1955,0.03864073575798289,0,0.1438161466992585
2739,833,1347,0.05170982508910815,0,1.327163341846344
2740,794,1491,0.01816198270376609,1,18.10034389899404
2741,419,1762,0.05049097916253248,0,2.526962280174156
2742,466,1105,0.06930861965613418,1,3.177738391720259
2743,577,1196,0.0693269085984455,0,2.241017723099676
2744,502,1305,0.09660411847460555,1,1.147727865319943
2745,512,1617,0.02622019128736704,1,1.175406641402829
2746,237,1398,0.08332673170367288,0,6.565994403275393
2747,685,1441,0.08755029956413236,0,11.59175264635745
2748,165,1068,0.09573452496176472,0,0.9629946170354238
2749,247,1982,0.09774241936804533,1,2.470617068581294
2750,880,1984,0.04445383764298331,0,11.1432453551377
2751,757,1779,0.01394314973013759,0,18.98835416483711
2752,589,1519,0.0735973580866549,0,5.783677306907161
2753,961,1567,0.05873462576131749,0,4.317668016126736
2754,292,1102,0.06193632324272105,0,9.589441598614464
2755,813,1644,0.03187272592286777,1,2.12254480238047
2756,41,1151,0.05849011980963917,0,6.545857079621248
2757,415,1068,0.08383839869442684,0,3.654710100039661
2758,636,1963,0.08588314843767958,0,0.9870236477597105
2759,983,1208,0.01271525948433016,1,2.944886565634591
2760,919,1708,0.03254469664583674,0,13.18654736451888
2761,205,1952,0.03254845925443746,1,0.04233908682002502
2762,967,1063,0.02717985889214425,0,14.97356670711324
2763,533,1711,0.0004760672656987875,1,0.6734439367534216
2764,910,1309,0.04122029811940181,1,5.763606907659714
2765,235,1001,0.05578511709267191,0,0.4218295825061387
2766,870,1138,0.04936918915538999,0,2.097873209424983
2767,602,1311,0.09850865038246534,0,3.378676330613908
2768,384,1815,0.03874073402086068,0,0.7021405450196226
2769,690,1578,0.02888884758143053,0,4.777482224470996
2770,242,1222,0.077169199985896,0,5.777862307940508
2771,165,1756,0.05398855656717253,0,4.468060408962298
2772,958,1090,0.08799258410625405,0,2.035485964614798
2773,997,1079,0.01875200547305448,0,3.640487948021398
2774,349,1833,0.03858357740672599,0,1.193280338351921
2775,948,1694,0.06013357615893065,0,6.793596696493997
2776,32,1217,0.03863129671770461,0,10.41364259043917
2777,966,1457,0.05418011740308736,0,2.274162411744292
2778,931,1993,0.03869712116229392,0,2.082229495746258
2779,705,1345,0.0238773544929545,0,0.1516864897993253
2780,938,1725,0.05874987244612456,0,0.3581720390976856
2781,7,1259,0.006122824835580143,0,1.067982505367809
2782,993,1061,0.01836284666885046,1,1.616629514340949
2783,89,1048,0.05009777477986349,0,23.71090143809733
2784,881,1207,0.04507630081238648,0,8.252644198444479
2785,613,1881,0.04320433557111938,0,0.3114718739495178
2786,182,1625,0.07900238258197768,0,3.431078316660483
2787,441,1195,0.03730335430635491,0,1.371197329721641
2788,498,1724,0.01291259383211827,0,0.5919537793295616
2789,909,1124,0.05658578982048909,0,3.003197920152313
2790,585,1476,0.06019093955760067,0,3.677320087480598
2791,963,1181,0.03671170791153396,0,19.45228882730512
2792,887,1692,0.03949849415278345,0,0.08894378119072632
2793,110,1688,0.01681139148450414,0,7.260418635080558
2794,834,1983,0.05242243697827184,0,2.854819911228327
2795,825,1475,0.05645179692034445,0,1.90306484590816
2796,733,1330,0.09251954593248625,1,10.19572009024769
2797,726,1085,0.02988866156489592,0,0.5408649209010198
2798,841,1283,0.05391744396782874,0,7.495382832672081
2799,412,1697,0.07146373458231814,0,0.1944067305415209
2800,87,1216,0.01716504962716519,0,0.7556630201615934
2801,302,1361,0.02919652264036501,0,3.177519190044037
2802,717,1163,0.04982525843931015,1,7.010118927743767
2803,35,1942,0.02891336386715933,0,7.77550175962539
2804,972,1935,0.004155385285361269,1,1.811766227407154
2805,121,1691,0.0725622260961067,0,3.152999788268683
2806,660,1362,0.009411570057219931,0,3.890347102336258
2807,147,1275,0.06886604100633069,0,0.835983442511154
2808,840,1660,0.05133538578715249,0,0.6199769699658955
2809,963,1632,0.07927881505960904,1,22.69417356530325
2810,131,1356,0.01702945074815107,1,7.508484207038997
2811,131,1210,0.09170404990170322,0,8.161738563410337
2812,334,1162,0.01420138468206658,0,0.05006157512898472
2813,983,1992,0.0646651415041252,0,20.32545905040499
2814,671,1509,0.09382149471685318,0,3.177427422617583
2815,737,1035,0.03203919370386256,1,1.314316651867744
2816,280,1773,0.003723595034084681,0,0.9997696372611944
2817,536,1221,0.03276707828078489,0,0.08555376101733665
2818,281,1638,0.005372017425189313,0,8.755064947386227
2819,385,1205,0.07662704129288242,1,7.445889959834248
2820,869,1346,0.002110354002365145,1,3.057983842034965
2821,899,1081,0.05659738807074294,0,13.5959499709758
2822,465,1212,0.09632120882743216,1,4.087315676052355
2823,959,1916,0.0734868172062725,0,15.63964010459676
2824,542,1615,0.0234851078174675,0,2.786634496395639
2825,266,1219,0.0004794282840783204,0,0.6827914675071624
2826,151,1668,0.0791510975928728,0,0.5374065904573225
2827,966,1991,0.02647841435777602,0,0.9600396593617068
2828,125,1482,0.08232526130664627,0,6.581591245177991
2829,394,1398,0.06961666506129487,0,3.389772991391327
2830,492,1850,0.08176705989302432,0,0.2257084959725275
2831,16,1978,0.05596730462958985,0,1.385026929456826
2832,38,1905,0.02355640744764806,0,0.9730858702679118
2833,900,1325,0.07734935074099863,0,1.167195917594983
2834,867,1198,0.03228814818966646,1,5.478132266217955
2835,415,1878,0.04581814696682109,0,0.5374276766933115
2836,869,1065,0.09873136067432227,0,0.06837577867589849
2837,113,1317,0.006774461222457418,0,9.566163458908557
2838,385,1904,0.01883597460551971,1,3.085142970663744
2839,985,1727,0.03381186757221163,0,6.249664789130681
2840,786,1383,0.03382709424636795,0,3.852328608950758
2841,779,1117,0.03034428863033869,0,2.375879139757459
2842,9,1546,0.09307589249531162,1,3.325213420721657
2843,61,1884,0.0210773661206173,1,3.255751135084074
2844,778,1597,0.05383510913421348,0,3.940950091543033
2845,828,1344,0.02705232848818127,0,3.286094325459098
2846,952,1238,0.08072699574722052,0,5.921896679228492
2847,806,1539,0.07625674724394241,0,4.715152203898419
2848,684,1350,0.06350754196477904,0,4.596076439281507
2849,159,1496,0.09916037393654918,1,1.24635711130371
2850,801,1749,0.03280452745336595,0,0.4000595079022061
2851,288,1359,0.002638372309501247,0,0.1415507953616984
2852,125,1966,0.04356242431471317,0,0.09940692977822768
2853,739,1455,0.01326647425119797,0,2.106854058030203
2854,460,1312,0.05021063279772586,0,20.42489366349409
2855,159,1986,0.06594021456473319,1,0.7720140127182946
2856,437,1357,0.0181342805872787,0,3.800083984689416
2857,966,1596,0.08928160967866361,0,3.077637906397915
2858,422,1343,0.05941229913514638,0,4.451883575912247
2859,87,1505,0.007754989357612685,0,0.2603620625314684
2860,494,1252,0.09053939620663899,0,1.415606904525512
2861,635,1106,0.08859365362503309,0,12.27373105982588
2862,782,1170,0.07031412324190763,0,1.162412708622251
2863,656,1623,0.01268883177713129,0,0.9132094888506874
2864,700,1998,0.03466635418422404,0,4.265534940597775
2865,988,1320,0.02817758952896483,0,2.777641111550315
2866,367,1603,0.05456771137709329,0,0.8101399321378664
2867,2,1542,0.0638554993876203,0,9.659789814920915
2868,850,1461,0.03683483191852168,1,5.63036501082173
2869,447,1208,0.03113697926529277,0,3.006011203589649
2870,965,1268,0.08786501801026131,0,12.04872530320147
2871,502,1516,0.09831559767541545,0,1.479833779414598
2872,931,1841,0.02657295277778027,1,2.293224517559445
2873,602,1886,0.07780204651046431,0,3.080632628725647
2874,460,1043,0.09323714765694181,1,0.02047968263971233
2875,60,1245,0.003528290833490111,0,2.913583091057106
2876,578,1127,0.08961567577094523,1,5.514510516715263
2877,563,1603,0.09443947493851815,0,5.394302756889681
2878,356,1471,0.05361081368666165,0,8.218020306099142
2879,770,1898,0.01105135947878918,0,2.796163934056284
2880,370,1322,0.07491275005030196,0,7.93119479643615
2881,257,1259,0.0203032559901251,0,3.888493772636039
2882,332,1781,0.05891300989396032,0,15.756850152467
2883,594,1321,0.004685035063078324,0,7.421697396266041
2884,16,1596,0.04234202721087932,0,5.422216177526828
2885,126,1814,0.01698654425832918,0,0.1673133583892746
2886,882,1526,0.0911791380503303,0,8.001049598808192
2887,875,1729,0.09266427265703425,0,7.980081346050477
2888,765,1538,0.07915096991516507,0,13.52816800985073
2889,665,1468,0.01957809300225232,0,1.538958133299755
2890,216,1157,0.09913176671749965,0,1.814281762718527
2891,385,1047,0.07533186061370517,0,7.267592275731694
2892,408,1976,0.01162121225397802,0,8.23254126150047
2893,801,1726,0.05471864018897415,0,1.888401521545981
2894,908,1725,0.01432353818809766,0,1.31218975486552
2895,97,1539,0.05022832647699584,0,1.732583062273463
2896,58,1532,0.0658825828411959,1,1.27817965885723
2897,566,1265,0.00503537317274021,0,4.66190826778151
2898,186,1322,0.03785896461622841,1,1.523713553688395
2899,134,1171,0.0837091598940969,0,3.715378297143484
2900,6,1953,0.08712208857947423,0,1.729635917541867
2901,849,1656,0.0660799658203343,0,2.750322097279883
2902,97,1428,0.04629518810315886,0,0.1816794090486631
2903,432,1103,0.009522321175068871,0,0.5685141041312414
2904,854,1937,0.09055271549760514,1,1.599415090714951
2905,190,1100,0.05415230990658879,0,6.753750823164452
2906,250,1115,0.07321569738857969,0,5.971217099031806
2907,774,1469,0.07988904977362982,0,3.469586732143948
2908,528,1965,0.02526074409636386,0,5.375924393263773
2909,309,1639,0.09778007429420568,0,0.3535871148266572
2910,704,1355,0.01213331182575438,0,1.236252075005971
2911,773,1948,0.06791837548050571,0,4.410795883557452
2912,382,1405,0.05602209147415635,0,3.575250382003087
2913,42,1526,0.01840503489481187,0,3.603843556367071
2914,653,1669,0.04528048249691417,0,2.464407110113666
2915,699,1636,0.09973148107708078,0,2.274277772565378
2916,195,1540,0.07693001076802747,0,0.2761250886644947
2917,194,1872,0.0983871633825364,0,0.01724239464139096
2918,338,1310,0.09355546076235215,0,2.273770360985666
2919,870,1279,0.07435574415857825,1,7.030957196298486
2920,329,1744,0.02649768551429258,1,0.7675569349072764
2921,590,1975,0.04337599413367288,0,3.846942912016491
2922,288,1399,0.07769657632863691,1,10.08842223035136
2923,481,1109,0.05840441511681556,1,19.67414600392986
2924,664,1220,0.05287009883882635,0,0.4061662038090996
2925,783,1028,0.05153674422962926,1,4.727604562353243
2926,969,1692,0.05395810734827486,0,0.2177822102942174
2927,88,1119,0.04312083570049963,0,1.799330704812305
2928,465,1788,0.03446358891303193,0,20.75659836982329
2929,329,1022,0.05574733475546073,0,13.17347380278949
2930,208,1512,0.001070264019136813,0,12.58113646075702
2931,563,1479,0.02209788017808471,0,2.26217648792411
2932,191,1816,0.0220878627322512,0,14.23314897866545
2933,779,1798,0.07656734074809486,0,4.250346460124279
2934,273,1960,0.09897340228372366,1,4.848697092011304
2935,330,1708,0.06861403760513334,0,2.436486341739266
2936,16,1298,0.02877985394586779,0,0.3219973985023036
2937,374,1678,0.03963835665815665,0,16.77028814368456
2938,989,1139,0.0585860980296147,0,3.216894233773512
2939,563,1938,0.0975285996502576,0,13.9117003865163
2940,272,1154,0.08428507106691549,0,7.306691803831329
2941,746,1843,0.08031740254295461,0,0.5447327079672301
2942,475,1798,0.0953712962326569,0,0.04482548317666215
2943,220,1216,0.04943907789540516,0,6.035343999676259
2944,697,1624,0.05795990351700259,0,0.727120169027211
2945,755,1069,0.06923408662054137,0,2.767998950905131
2946,733,1960,0.007003293662577415,0,2.321055982342571
2947,768,1317,0.02892349621012963,1,5.549808337808987
2948,644,1051,0.02358465116548738,1,6.706946866547529
2949,653,1196,0.03800483958710599,1,20.58305156959175
2950,414,1516,0.09995476605811313,0,5.41065238455438
2951,810,1633,0.01419627065839462,0,4.191855910387467
2952,193,1595,0.04911952304713001,0,0.9339789409273068
2953,879,1255,0.0001211893255381624,0,8.533991651018736
2954,89,1758,0.04891308470786811,0,2.089978168802584
2955,913,1220,0.008635164174341714,1,5.81241591703339
2956,661,1837,0.06334731575989434,0,14.83503074614986
2957,476,1275,0.008165207473308733,0,1.442561637412675
2958,322,1364,0.05631582978737163,0,0.2285220549980697
2959,997,1686,0.04482883136793366,0,0.5734519654948863
2960,192,1152,0.01058764633772328,0,0.5977056224830136
2961,466,1281,0.07903975474683729,0,9.287394538460386
2962,700,1670,0.0297848540085884,0,0.9051197473996021
2963,739,1079,0.0861211635595136,0,3.757027344340424
2964,913,1814,0.05550736407261056,0,4.043566443514172
2965,827,1407,0.04545837227898334,0,6.009265385797984
2966,981,1820,0.08121764866987946,0,3.192170382330542
2967,128,1268,0.07060827522668599,1,5.752392818121611
2968,555,1973,0.0657229756207226,0,1.349981792184634
2969,486,1432,0.02356035533192696,0,1.670108799971866
2970,632,1009,0.01197215258176707,0,9.305670307757746
2971,990,1285,0.01924981004627602,0,7.593820606879198
2972,59,1781,0.05768684167415462,0,6.920499273102626
2973,345,1852,0.02295813557366414,0,0.6259169389317758
2974,609,1331,0.0522698695203098,1,1.038629593338779
2975,852,1462,0.05175320948875112,0,1.591508863242672
2976,68,1087,0.01697481498918068,0,2.486497906833306
2977,529,1374,0.01279067980999552,0,2.35176170080868
2978,558,1786,0.04128852070691438,0,5.953310887538599
2979,10,1877,0.0694536444833199,1,0.2449912363304822
2980,251,1673,0.03813185459389008,1,14.90651043494181
2981,830,1861,0.08592694032653596,0,7.998672524285977
2982,95,1353,0.0579012416877152,0,1.642212749530548
2983,114,1907,0.076651920845628,0,3.573143122621376
2984,63,1607,0.05323504907114575,0,3.600023277440683
2985,976,1459,0.05237040762966752,0,3.146282396759333
2986,209,1181,0.06420566676957619,1,5.39230218288123
2987,730,1187,0.005646480341239813,0,16.17101841797782
2988,645,1044,0.08001224102320709,0,6.376035740087048
2989,754,1535,0.03871280257346785,0,20.85829115841545
2990,516,1245,0.04859113297781225,1,0.7765678037757702
2991,262,1197,0.005496532963434786,0,2.972563504433297
2992,606,1509,0.06180911085869591,1,1.336558852063527
2993,956,1591,0.01417300809146232,0,9.566485921850802
2994,341,1522,0.09261556551319297,1,30.32628174396492
2995,445,1351,0.09670142874584925,0,6.164616772657276
2996,319,1219,0.04391056657812122,0,1.425933034916878
2997,566,1164,0.090926238616411,0,10.17341511325658
2998,27,1509,0.06968475629924714,0,1.05028308833539
2999,232,1079,0.04450761373571316,0,3.115635763842358
3000,728,1489,0.05486752860579125,0,1.658478505516339
