activity_id,category,name,price,duration
1444,Cultural,Everyone loss central.,176.47338284174532,7.279934849096336
1445,Culinary,Middle wonder water.,128.44019725676128,4.685028964284472
1446,Culinary,Sometimes action bring prove.,185.39355584297522,6.446340397757518
1447,Adventure,Because her business.,125.61550794835458,2.5171342565575614
1448,Culinary,Morning out source.,178.70954157419922,1.4081902706970761
1449,Adventure,News anyone green.,156.8544990548637,6.219908635337154
1450,Cultural,Citizen person couple home.,90.87418025703224,5.001534152356258
1451,Relaxation,As sing.,174.21956701406498,3.5330911751065406
1452,Cultural,Technology exist.,52.321239034850066,2.4814483072376845
1453,Culinary,Without red.,116.78591392871944,5.046752340416668
1454,Culinary,Standard show letter.,136.56476525739947,7.872593336999354
1455,Culinary,Increase little.,120.5158003952443,7.7376682085967925
1456,Relaxation,Dinner none.,181.03101168045782,2.7034030093591213
1457,Relaxation,Will meet.,110.30680511389953,3.928296171813925
1458,Adventure,Imagine billion.,126.98782028051897,6.330776492258469
1459,Cultural,Until what western.,64.51236717772117,6.526293165769169
1460,Adventure,According itself.,184.89703981336527,5.281019430559887
1461,Cultural,Experience federal couple compare.,187.95370028703204,1.4441757262185466
1462,Culinary,Kitchen coach leave.,169.83038623932336,3.8645477326689774
1463,Cultural,Officer new.,65.79698108951953,2.8775873522211155
1464,Relaxation,Generation.,139.40787927730128,3.5211690522384655
1465,Culinary,Region quite seem.,111.10835250337783,5.241647470052716
1466,Relaxation,Science finally meet.,149.69515719325634,4.815746287571432
1467,Relaxation,Seat book table.,89.98087808300988,2.4807671537492206
1468,Culinary,Executive new popular begin.,100.86895074600767,1.7015852660658677
1469,Culinary,Voice shake face.,189.37961358564326,5.256825460620112
1470,Relaxation,Place some concern.,158.6380762064149,5.447646863503327
1471,Cultural,Culture marriage.,113.8312021652165,4.083353453690712
1472,Cultural,Provide prove pretty.,50.30223849740192,3.1486979050043273
1473,Culinary,Letter religious.,108.32166225468285,5.453111244188381
1474,Relaxation,Guy drop difference.,176.47020287583814,5.690820840764807
1475,Relaxation,City model.,147.38885785950887,6.789431773149503
1476,Culinary,Exactly I.,125.87730003657832,4.809681376986868
1477,Cultural,Only event task.,184.5764226504783,7.570221581343558
1478,Cultural,Thing away.,145.79302724684487,2.318879037692781
1479,Adventure,Top.,133.18870512916092,2.5707838462954924
1480,Adventure,Tree vote.,76.0994802628543,5.1612253945272135
1481,Cultural,Table support summer.,79.36654370568232,3.3761154219686818
1482,Adventure,Grow meeting.,183.102893002269,7.730024841965982
1483,Culinary,Focus point.,180.7344145325284,6.61315336470364
1484,Relaxation,Explain quality animal.,150.4614824656043,5.294133639550382
1485,Relaxation,Forward avoid pass.,74.17436568477859,1.5534311835897732
1486,Relaxation,Sister performance rather recent.,188.43671003239353,2.4390750210493843
1487,Adventure,Clearly build.,83.59175200849396,7.485954038242982
1488,Culinary,Relationship relate.,85.08725589324388,7.780534600494639
1489,Adventure,Safe with job.,112.15456988105339,2.185765146274128
1490,Adventure,Per past life.,174.70080207546715,4.77393423270205
1491,Culinary,Simple country nice.,159.88807329622554,5.094101520758931
1492,Relaxation,Loss way deal.,107.71212069134583,1.0906722149164052
1493,Culinary,No door.,73.59120619132993,5.549561856795441
1494,Adventure,Protect surface other.,80.60278258747661,3.778461210864871
1495,Culinary,Left list.,104.70548542448259,3.9860547024627584
1496,Adventure,Worker win put.,155.65602973082562,2.0330132983576172
1497,Culinary,Nearly where rule.,122.76660516736982,1.8976121049993102
1498,Cultural,View finally.,185.5448307479159,1.944360870854862
1499,Adventure,Real church.,165.341592928274,1.9108518500949354
1500,Culinary,Difference then spend.,181.2773588475655,1.2048538869910295
1501,Culinary,Current season.,57.808357095568006,2.012475449245123
1502,Relaxation,Wind bag speak.,61.160054471052355,2.4758488443264337
1503,Culinary,Unit.,177.07550699573426,5.968646628549648
1504,Culinary,Help forward everyone poor.,168.5421067147095,4.754176050088684
1505,Relaxation,Tree when three.,199.9066851364155,1.1171302415641295
1506,Adventure,Upon born.,87.14789787480532,6.133675945325935
1507,Cultural,Partner you.,52.958652007889675,4.680442061650745
1508,Culinary,Until.,141.9980471865738,3.9980932466569947
1509,Adventure,Fly owner.,117.25644582437874,4.673048821574678
1510,Relaxation,Training resource not.,140.44524111690106,1.2248527997166603
1511,Relaxation,Blue meet.,146.40066950503865,7.244229042639533
1512,Adventure,Agree near.,184.55023301284103,1.4701376582041732
1513,Adventure,Debate option candidate.,85.00393900440662,5.4253457161578105
1514,Adventure,Civil many.,139.23470408992645,6.298260628902689
1515,Adventure,To reason especially.,64.28182607138939,5.406725501599912
1516,Relaxation,Month discussion economy.,120.89639146435408,1.2512316006691653
1517,Relaxation,Economy detail.,88.1255380815532,3.57299816381296
1518,Relaxation,Such music three.,111.97897758443845,6.534477623785721
1519,Culinary,Modern appear.,96.86986469146909,6.617571544426318
1520,Culinary,Debate test.,153.59803257675088,1.4858200744916212
1521,Adventure,What list although.,123.81064713789169,2.6400246912505585
1522,Adventure,Accept little skill feeling.,142.39154063881278,3.293931621647505
1523,Relaxation,Memory form example.,140.79582622952668,2.131184309614556
1524,Cultural,Ahead those.,137.60976239706287,6.404741510009484
1525,Cultural,Read record.,162.78119266449073,4.081355562517054
1526,Adventure,Woman contain behavior.,115.7121318573749,5.05549031697282
1527,Adventure,Choose threat different.,54.92026695161689,4.1456943784215605
1528,Culinary,Movement cold.,195.56392345756277,6.126940468297468
1529,Culinary,Result surface national.,59.88197493603511,2.063922920955913
1530,Culinary,Hospital claim.,65.96562498893199,3.1294179573850514
1531,Relaxation,Hit machine.,56.083048854845785,1.3244829510139908
1532,Cultural,Federal she.,179.03858340291606,3.787922213320119
1533,Cultural,What somebody.,83.96826784496247,6.053897412731998
1534,Culinary,Impact why what.,88.51796087436128,6.816619169914176
1535,Adventure,Drug nearly.,187.63339590810824,1.1526018307420416
1536,Cultural,Man everyone.,78.99029100103735,3.2035998459348707
1537,Culinary,Plan hope girl.,58.077483461765794,6.822373320002991
1538,Cultural,Stand scene.,165.69687700042476,3.9002774090197314
1539,Adventure,Entire.,122.62064112408818,4.253464158165239
1540,Culinary,Thank include.,142.39092054592018,3.861973827727426
1541,Cultural,Organization off ability.,57.56148954322996,3.9464078231616986
1542,Culinary,South her.,109.59675731717965,5.246688774965391
1543,Culinary,Into indeed together.,103.12831615022995,1.213572094677354
1544,Culinary,Behavior number.,84.81758034250345,7.075665273744867
1545,Adventure,Go write.,71.4524774532587,1.776405681981276
1546,Cultural,Also almost.,81.49569667649605,2.5797776838637154
1547,Relaxation,Goal between service.,70.69480552065376,4.412300610424953
1548,Cultural,Scientist local line.,73.33910947714949,1.1760369782786115
1549,Relaxation,Place focus a.,109.53170423338584,7.885756612719242
1550,Cultural,Bill three back.,196.45797405853105,4.852199266530294
1551,Adventure,Toward technology.,116.1903241552291,7.614477624873986
1552,Relaxation,Dog difference.,188.69752580582687,2.921435888291419
1553,Adventure,With step or.,192.4754514840175,7.783056769479481
1554,Culinary,Behavior service.,150.49397089071982,4.703403165022514
1555,Relaxation,Knowledge.,159.4130718844537,4.519541759180473
1556,Culinary,Significant final full.,123.50153558453306,5.5580071388008845
1557,Adventure,Network along media.,138.21592909466648,2.5349323737207854
1558,Adventure,Within education forget.,124.53300234315634,4.596627644109182
1559,Adventure,Address summer.,149.98360780791694,7.642943255624694
1560,Adventure,Hear something.,193.91841105077083,5.925612516870938
1561,Relaxation,Reality ok board.,110.42168716491321,1.391572348600528
1562,Adventure,Question cold.,115.98630843224306,2.14288998252764
1563,Adventure,Ground us.,89.03727945656715,3.821241925764126
1564,Adventure,Detail real pretty.,114.27471003593769,5.183086255015921
1565,Cultural,Bad quickly.,94.95601204417875,7.767312039581422
1566,Adventure,Wear create.,153.3764118936695,7.673608069760644
1567,Culinary,Wonder.,175.9659303228305,1.9547706509736733
1568,Cultural,Left usually wear.,130.5548951050337,7.4608453667227606
1569,Relaxation,May pattern.,56.521985248198966,1.884056734485605
1570,Relaxation,Do message everyone.,102.09990909538095,4.831938962501123
1571,Adventure,Call.,184.89795117606363,2.2892174437988517
1572,Adventure,Cold rich close.,174.3216775830747,4.04696671798294
1573,Relaxation,Whole to sport.,199.839931092651,5.809977592703092
1574,Culinary,Congress reflect network current.,179.3363055629867,5.030100688524511
1575,Culinary,Right father.,98.77013715055824,7.007945804257625
1576,Relaxation,Could second however.,50.83808153652176,6.598436686945016
1577,Cultural,About price.,185.4644804235736,1.2232305370792191
1578,Culinary,Military five.,73.35608419685737,6.509337352164171
1579,Cultural,Team car energy.,67.68456486262053,4.910582430934133
1580,Adventure,Pattern treatment.,112.86026385215845,6.417025285225402
1581,Culinary,Create need.,160.488261988565,1.1740699051077608
1582,Relaxation,Entire.,145.52292637249673,4.477254041074069
1583,Relaxation,More light smile.,110.12355202395054,7.865337212552369
1584,Adventure,With animal.,121.72289033657087,3.1939661785148727
1585,Relaxation,Use discuss owner.,135.33122243938195,5.336150204375399
1586,Adventure,Only discover.,151.06134125713268,3.517024331176406
1587,Relaxation,Far wait.,192.79988618276965,7.59946930907712
1588,Cultural,Before set.,161.22833011095577,5.2687514508458415
1589,Culinary,Fact reflect.,183.82428051261266,1.7795395146411557
1590,Relaxation,Begin store certainly.,199.73943038736496,3.743177376772888
1591,Adventure,Such appear peace behind.,113.55611799696781,5.271401983638182
1592,Culinary,Process would.,84.29538343428135,6.264982551052882
1593,Cultural,Owner almost box discussion.,62.31675861147517,4.301034285293817
1594,Cultural,Human ahead.,161.88341997360595,5.537523706776109
1595,Cultural,Specific speech join.,141.8974427686842,1.7109994022543327
1596,Relaxation,Word civil good.,188.6359130177339,2.0667727568991934
1597,Cultural,Skill bad.,61.31363869673089,1.7588934891622363
1598,Relaxation,Me civil outside.,177.39952014042234,3.6121862026585916
1599,Relaxation,Blue sense focus.,100.41048227222987,5.935757840555641
1600,Culinary,Five final source.,170.22783284121147,1.033927211151444
1601,Relaxation,Cold end agent performance.,148.21938441757828,5.7873672397690115
1602,Adventure,Hospital hour.,80.38649844962227,3.1191797919424316
1603,Adventure,City.,100.36101716644646,7.70573028295704
1604,Culinary,Might structure.,112.17592090371289,2.29599719669019
1605,Relaxation,Career unit.,99.78001453215225,6.179919951233009
1606,Culinary,Arrive recent.,105.9504887273111,7.857382924871854
1607,Adventure,Condition.,68.21351155996959,2.571233518263054
1608,Relaxation,Military receive foreign.,105.39535038352912,6.523898977941171
1609,Cultural,Rock knowledge house.,187.4421661555204,6.820204075416913
1610,Adventure,Especially near others.,121.5650488678246,2.7017632276831605
1611,Relaxation,Class interest particular.,127.33846712504402,4.207174639312242
1612,Culinary,Type official hit.,190.30195310672514,2.1357850982795896
1613,Relaxation,Fire hear.,120.95554417458229,1.3419559671151933
1614,Relaxation,Into rather.,165.0243033984099,1.0713562775338943
1615,Cultural,Player simply.,184.37373981173505,7.150250175271883
1616,Adventure,Consumer Mr both decide.,170.5485579061983,2.0668494750144806
1617,Adventure,Land similar.,84.27368444791266,3.4507208555810163
1618,Culinary,Similar suggest effort.,60.286442568198325,1.1700057000697544
1619,Cultural,Late either east.,143.86071482168157,6.225734835431618
1620,Culinary,Today smile garden.,164.28387662126227,7.0293745332730815
1621,Culinary,Again fish.,112.83865297235425,1.5895335784547922
1622,Relaxation,Indeed glass.,94.20261855274398,5.2176683550354745
1623,Cultural,Medical evidence.,138.1094681227499,6.923738792141968
1624,Culinary,Character could.,61.136658141492966,5.557891415181404
1625,Relaxation,Ready difference exactly.,102.73187361439821,4.616975228009377
1626,Cultural,Main growth somebody.,135.9633359644426,4.611922205144483
1627,Relaxation,Themselves cause modern.,84.24128353330707,2.203248572830436
1628,Cultural,Gun leave rule.,68.88515153821164,6.761819507190291
1629,Culinary,Event our official.,110.31398926934199,3.251461232095295
1630,Cultural,Spend hot most.,55.95012758898441,4.531838830941799
1631,Cultural,Scene despite how.,90.22321960468133,4.532292382300193
1632,Cultural,Administration.,181.58219645214177,7.186251622411274
1633,Culinary,Day include last.,139.52188808623708,2.8367962115935077
1634,Culinary,Their final.,195.18049861802217,2.9491322481560927
1635,Adventure,Skin final.,74.31998754908679,1.910953443284816
1636,Relaxation,Stand heart.,124.27069510741407,7.442269196509773
1637,Relaxation,Many occur.,189.95904178705865,5.843829675812333
1638,Adventure,House Mr.,174.63569480213638,2.375428460775125
1639,Adventure,Weight hold.,165.18196959487977,5.995206321855834
1640,Adventure,Take participant office.,178.98052781004668,1.8096777636822137
1641,Cultural,Ask government.,112.05586888225623,7.741347139647418
1642,Adventure,Affect public source.,95.68808441284501,5.885625136462467
1643,Adventure,Including law.,177.85644603308805,2.6512677984496533
1644,Culinary,Brother whole.,67.26870132311073,5.271352014428143
1645,Adventure,Later there market.,113.94672725979302,4.437635808741961
1646,Culinary,Reveal hear.,61.34715437738835,7.223009957177762
1647,Relaxation,Natural dog.,109.1821289078652,6.148054731317079
1648,Adventure,Yet discussion remain hard.,104.16395250080082,1.9042837048500802
1649,Relaxation,Popular medical it.,152.4621087504746,6.885851110180864
1650,Relaxation,Local throw.,179.6780233210525,5.847837266943887
1651,Cultural,Offer same wear.,185.62432906275023,4.80424708782997
1652,Cultural,Thus walk together about.,172.27223886235535,4.39756477958608
1653,Relaxation,Successful even hot.,119.82095063574191,4.422519020482941
1654,Culinary,Important scientist.,85.69006604060078,4.825013023287658
1655,Relaxation,Class no.,104.15341919396522,1.1847593386844872
1656,Relaxation,Another debate practice.,150.73997114764268,6.349215584078069
1657,Cultural,Tonight big product.,143.2162246080545,5.401252370128608
1658,Relaxation,Get fast.,156.61438626509707,6.0003968348144285
1659,Adventure,Whole art.,98.61089493484391,4.147102457902037
1660,Relaxation,Real.,172.98068066902073,7.8448473109852355
1661,Adventure,Million visit.,57.74483631958301,1.2873171757302782
1662,Cultural,Area type market.,118.07483287723058,2.712542535353813
1663,Relaxation,Population act.,105.95637965973123,1.7655419900045601
1664,Relaxation,Newspaper middle.,118.4346962268472,4.230826681994084
1665,Cultural,Available down research.,153.38780443265102,5.582166373283217
1666,Relaxation,Smile first receive.,140.24040994408227,4.075268812693127
1667,Cultural,Produce resource apply.,54.70319677995232,4.6614322950449765
1668,Cultural,Get return century.,55.58288693948599,2.049818108578374
1669,Cultural,Forget spend expect.,55.452152342690276,6.628883645555498
1670,Cultural,Congress and.,179.637932004488,7.384982531974594
1671,Adventure,Recent color sea.,128.34214172434093,6.074531346060311
1672,Cultural,Impact sport.,126.18446820573769,7.247424742501024
1673,Cultural,Business treatment.,75.8518405479292,6.194682981396685
1674,Relaxation,Ten adult surface.,66.73626375338932,6.1721041534096255
1675,Adventure,Surface growth region.,196.49456386115963,3.9633942515198735
1676,Cultural,Wind sister type.,57.22046758418268,2.8720276013251627
1677,Relaxation,Of drug move.,151.7244344601027,4.541468993687392
1678,Cultural,Shake true.,93.73724221720467,4.38576856067308
1679,Culinary,Give talk.,185.564115843207,1.1862329968535703
1680,Culinary,Argue fire class.,111.35066859638954,4.174450413314918
1681,Culinary,Simple word.,141.4493440684201,7.244912946503378
1682,Adventure,Ground yet.,162.51371256444804,4.497961092763531
1683,Culinary,A country perform.,51.68111561272375,4.041573674070893
1684,Relaxation,Oil generation hit.,122.22109135486573,6.771604005942289
1685,Culinary,Stuff place.,104.29250346460714,2.6663744252970902
1686,Cultural,Keep letter power.,178.83081219567364,1.9943190223607594
1687,Adventure,Write herself couple.,145.79508333941004,5.892653533932937
1688,Culinary,Prevent once.,106.19107532960723,3.9186770514872213
1689,Culinary,Position seven my.,136.44920619705806,6.482492350930986
1690,Relaxation,Issue apply.,80.88418049178134,3.0895934120728645
1691,Adventure,Positive part.,119.94504318949429,1.4760026861732385
1692,Relaxation,Yes head agree.,65.04645032780894,5.9605450858461415
1693,Relaxation,Southern west.,173.7878534580064,5.765793250779289
1694,Relaxation,Study her charge.,106.78727859609505,7.850470306518675
1695,Relaxation,When free audience.,164.30617793625254,5.792940261821329
1696,Cultural,Cup network forget.,79.77355347529189,6.231695201415594
1697,Cultural,Though follow take.,154.2709238522375,4.537070734953955
1698,Cultural,Strong could.,147.2133507219155,3.909365022404541
1699,Culinary,Stage area street.,121.12025992394086,3.8743556998885573
1700,Adventure,Word movement piece want.,117.47362707835221,7.8342846731213385
1701,Relaxation,Everything dream.,57.792342409739085,3.6900975810494865
1702,Cultural,Current.,182.52674540268038,4.276836479282137
1703,Cultural,For care.,90.89798890213993,6.549571368324932
1704,Cultural,Get add.,184.7289243283003,4.770816800152388
1705,Relaxation,World.,55.970208150398726,2.2054519506051027
1706,Culinary,Tree instead.,71.97906251897368,2.5087797108098258
1707,Culinary,Very church together.,145.835633283804,1.3039113141444538
1708,Culinary,Past lead.,183.54887826655073,5.971274185351861
1709,Adventure,Keep quality.,118.78474661139074,2.115802222975212
1710,Cultural,Purpose new suffer.,153.41283375516116,7.637685317087545
1711,Culinary,Think area.,69.48883965687756,2.684583051864997
1712,Relaxation,Down there should.,83.02731442724192,7.836194926589383
1713,Cultural,Discover.,163.46799382022346,5.521939213641429
1714,Cultural,Through leader.,128.45804661252663,7.329208122472395
1715,Relaxation,Situation up.,95.08264887832969,4.230882099292067
1716,Culinary,Fall something teacher.,199.70331990874365,1.5204779548293685
1717,Culinary,Action.,98.48968694804648,1.5879490148909299
1718,Relaxation,Hard out.,68.10804072996501,5.015157753301578
1719,Cultural,Poor society.,113.06032400164938,6.056352665359309
1720,Relaxation,Arrive she sister.,139.67027120206734,6.534577629279418
1721,Adventure,Religious receive.,114.94714607990377,5.998227176996347
1722,Adventure,See government behavior.,99.68752358338853,3.08530363433901
1723,Culinary,Energy pressure personal.,61.76774229696015,2.3614763114038313
1724,Relaxation,Paper hope whose.,58.74375093013602,3.237043728671458
1725,Relaxation,Sure water who.,63.327152924190855,6.87399637297093
1726,Culinary,Attack reduce.,133.79415082181063,6.430372843929563
1727,Culinary,None.,96.58070554117438,1.5378209083043322
1728,Cultural,Four feel nation head.,173.34804741340287,7.950266410310521
1729,Cultural,Early inside sign.,149.492164929133,5.548869786876282
1730,Adventure,According day coach.,164.5939879673588,7.809330490906834
1731,Adventure,Beyond similar.,80.39647140437782,3.427336447047465
1732,Adventure,Whether.,72.00086265215018,4.916151000625874
1733,Cultural,Type sort note.,154.42463585270065,7.526819791613848
1734,Relaxation,These trip property.,156.55925624423912,4.793319343884071
1735,Adventure,Future action section.,169.46269125709554,4.5906075794969485
1736,Adventure,Record expect agree it.,191.65396873742267,2.278789503204199
1737,Culinary,Begin middle.,161.61107192746942,7.813081934868605
1738,Adventure,Law without both.,58.94927651455046,2.9431331606695093
1739,Cultural,Thus rise whom.,70.1323681325338,3.5461309598475985
1740,Relaxation,Finally.,128.05725089744567,4.428951636054416
1741,Adventure,Per room.,167.84805178786897,2.7536676411537178
1742,Adventure,Glass this.,55.23111378961579,5.746491729382074
1743,Relaxation,If board.,105.41842510952736,6.583354255077008
1744,Relaxation,Challenge action product.,121.01713295495044,4.5741734342744405
1745,Cultural,Cell.,78.32404670305317,5.792394403884974
1746,Culinary,Exist.,68.74616140128956,5.256829997060916
1747,Culinary,National staff simply.,158.76137763768992,4.6999740773098235
1748,Cultural,Important six.,81.41331844516691,2.8183121166359726
1749,Adventure,Mean however cultural range.,159.50808866174856,4.371393932170017
1750,Relaxation,Throw forward.,93.42177584543138,4.429945444177372
1751,Relaxation,Ground into tend.,135.46748656472994,7.480739731694466
1752,Cultural,Deal magazine care.,52.11718102494,5.289480210768659
1753,Adventure,Only black without.,176.98366538914843,3.3936268808297645
1754,Relaxation,Agent owner to serious.,119.12142976107187,5.124921464100241
1755,Relaxation,Drop bill.,62.53019471486212,3.1792624122087676
1756,Culinary,Speech practice.,175.64237249415297,1.81093455578613
1757,Culinary,Such none institution PM.,104.7188342628094,7.122786465166335
1758,Adventure,Finish eight.,154.35529222245148,4.234423987583268
1759,Relaxation,Individual increase nice.,197.71982565216575,6.510770372717664
1760,Culinary,Side young focus.,119.77025357572225,5.524563798184163
1761,Adventure,She believe.,161.4529122475268,3.200616730234171
1762,Adventure,Beyond else.,51.24859026556587,1.8807703207408768
1763,Relaxation,Determine paper anything.,115.96858192413274,7.951016803120047
1764,Culinary,Keep defense people.,127.54573574932809,3.4875826024134113
1765,Relaxation,State theory green.,121.64627803500566,7.857585053487901
1766,Cultural,Such film.,192.9333852742162,4.023914075467563
1767,Relaxation,At.,58.5271292652978,3.8757860694264714
1768,Adventure,Call staff.,144.69641178991324,4.90419100375087
1769,Cultural,Discover rest.,74.0287831526461,6.790748901642896
1770,Adventure,College tree.,139.92143734009852,5.438052954826345
1771,Culinary,Arrive.,156.3349443357228,7.493179545184286
1772,Adventure,Hard by decision character.,139.78217940068595,3.2035499695206546
1773,Cultural,Boy quality.,131.67673359265336,5.046861488878204
1774,Cultural,Soldier large design.,113.65687951775496,5.5510908166658375
1775,Culinary,Resource discussion along.,187.45718309296876,3.888381549473223
1776,Adventure,Create wrong.,166.19986395141277,5.853909465770838
1777,Culinary,Order security campaign.,57.742180905623506,5.772033763894883
1778,Relaxation,Arm wonder.,111.72006281214841,5.063231359013078
1779,Culinary,Democrat return focus.,189.6716415588407,2.9154903111669266
1780,Cultural,Few.,123.30727277289101,6.820546877600855
1781,Cultural,Direction activity east.,174.04693419029917,5.800688127733434
1782,Culinary,Finally rest.,80.35444767455864,3.209066351233008
1783,Culinary,Financial audience.,135.6381463831159,6.937215111979154
1784,Culinary,Society treat.,101.74865911159027,3.0699226840221545
1785,Cultural,Often author strong.,52.773829004418545,1.0510403645860054
1786,Adventure,There through.,128.05606339376445,2.8804073461162174
1787,Relaxation,Threat system middle.,63.21860253968154,4.154715635164383
1788,Adventure,These summer.,129.19438757481788,1.0182180812945176
1789,Relaxation,Black deep.,145.98969543702518,5.1028186990718005
1790,Culinary,Author.,152.32348268467362,3.4819834198192856
1791,Adventure,Institution like card.,163.70522696005276,7.927474356718659
1792,Adventure,Direction question small.,85.59721438203776,7.895413773114713
1793,Cultural,Letter visit bag.,122.63450465848864,6.36721256332194
1794,Culinary,Left skin public.,80.57297969778905,2.352247567776335
1795,Relaxation,Argue others.,115.88055818443068,4.265726305561818
1796,Relaxation,Moment pass theory.,181.3000756865547,6.543850708867577
1797,Adventure,Measure future whole.,72.35742603249658,7.7075561677132125
1798,Relaxation,Call finish same.,147.34833508071318,4.735798985954232
1799,Relaxation,Both plan hope.,131.94460739612364,3.9887454033939074
1800,Relaxation,Card part control.,94.7222751715326,2.0237677814195196
1801,Cultural,Drop claim assume I.,137.87659299796337,6.9018273258532465
1802,Relaxation,Structure.,197.07653654077262,6.881337350173544
1803,Adventure,Increase little north.,128.3895810287567,4.287436208234926
1804,Relaxation,Group nearly too.,91.50025067366587,6.900073469698435
1805,Culinary,Couple response Republican.,52.58265515842166,3.9056243272518905
1806,Adventure,Modern whatever.,185.65214220626925,3.381007516525451
1807,Cultural,Cover evening thank.,196.69655136287923,7.00109202514044
1808,Cultural,Role agency interest.,124.48739891230102,2.736260244707386
1809,Adventure,Condition less challenge.,146.37198077284825,6.598241648609978
1810,Relaxation,Page meeting whom.,108.84224458911535,4.286769285275441
1811,Cultural,Morning no effort.,122.23405018455247,1.1239091622227972
1812,Relaxation,Able bed international.,166.9780005025347,6.756313746887488
1813,Relaxation,List while player fire.,130.61895812345972,2.0675005326090767
1814,Relaxation,Tree soldier figure.,128.39969677139163,4.554246469493474
1815,Culinary,Opportunity onto.,61.189218375685726,4.902036172763391
1816,Cultural,Age fish.,192.53366026661885,1.1656366306609551
1817,Culinary,Fight station.,57.22648838547133,1.226862407225859
1818,Relaxation,Clear.,113.03307120680103,6.3014022344350265
1819,Culinary,Civil bill time.,167.09962704423046,2.1069441060103014
1820,Relaxation,Save deal.,60.03059535834301,3.1170673668780404
1821,Adventure,Mean brother material.,166.5258845755154,6.492970001372257
1822,Culinary,Hard politics full.,122.90960416485532,5.46672463199821
1823,Adventure,Call radio science.,94.87146708595901,2.6293174413987423
1824,Relaxation,Worry perhaps.,186.8859031728204,3.6232568240168406
1825,Culinary,Until research discuss.,50.261117832639755,4.355768473415774
1826,Culinary,Store similar claim.,190.71559758122126,1.572617883232677
1827,Cultural,Describe.,86.72428426361918,5.726655391554432
1828,Adventure,To sell.,95.64210261545236,1.5355325096071613
1829,Adventure,Course task.,164.23935640318658,4.584260647347801
1830,Relaxation,Worry.,52.55991172323387,4.738518058933813
1831,Relaxation,Participant let information.,150.39179363443003,6.752949908806454
1832,Cultural,System sense.,193.47151067323696,6.380024532543135
1833,Adventure,Son value.,101.63321397846163,2.9349509394797604
1834,Culinary,Able former.,71.50978345604486,6.865972377199983
1835,Cultural,Future apply.,162.11827173587963,4.532339927686511
1836,Adventure,Rather Republican quickly.,145.17341826480003,4.3878795692213695
1837,Culinary,Ok name long cup.,172.2389637340429,5.318986012091233
1838,Relaxation,Station claim none others.,185.88269251993546,4.818367657635083
1839,Adventure,Big others.,50.008954772720834,3.6012635926238703
1840,Relaxation,Air low decide.,62.15340036504373,4.983417895466605
1841,Cultural,One.,186.6507060525176,5.5940174549168145
1842,Culinary,Heavy that commercial.,191.8163142421291,2.2319686317372356
1843,Relaxation,Actually recent kid.,174.1118295569007,2.247470153628939
1844,Relaxation,Wrong stuff.,182.75414915777563,2.2835622844823242
1845,Relaxation,Left none moment wife.,114.01260650239786,7.7589342970022965
1846,Adventure,Chair father world.,65.1305704571919,1.4826364346410996
1847,Culinary,While sound pattern.,82.93249132365959,5.303846860238762
1848,Culinary,Evidence rule.,159.87206752448486,7.381272632506582
1849,Cultural,Happen information if.,141.0510864324908,2.134440338574228
1850,Cultural,Character day task.,107.95529211243894,7.648138902444437
1851,Adventure,Might quite.,111.88683977195873,1.8583937054063622
1852,Culinary,Positive cut consumer strong.,80.56179043497113,5.954672620979514
1853,Cultural,Structure five prevent.,57.83867188466706,2.709812897919969
1854,Culinary,Traditional although.,190.97936536730828,7.9021276093097335
1855,Culinary,Me.,140.5384076676217,2.9666744841347703
1856,Adventure,Discuss fish develop.,102.66285278039956,5.044405101646309
1857,Cultural,Popular involve.,164.3310744260398,2.827398136128091
1858,Culinary,Machine.,193.827497511275,5.235344265981552
1859,Cultural,Education.,53.252944514426346,5.59660019278025
1860,Culinary,Apply factor.,72.59581580607157,5.906830734491386
1861,Culinary,Interview threat likely.,82.0904223483301,7.026268647848761
1862,Relaxation,Run.,160.15541123228985,2.0413422713605365
1863,Adventure,Begin perform.,153.82844165463248,1.3473526402564495
1864,Adventure,Person last.,179.3332144220139,6.022615923645778
1865,Relaxation,Interest who.,195.9939247986318,5.557988341889533
1866,Cultural,Both million room.,141.97415234991402,2.273946251276582
1867,Adventure,Congress knowledge.,175.4335510503705,2.109086008050622
1868,Culinary,Again difference in.,178.19118395847107,6.461445862295792
1869,Culinary,Candidate old choice.,101.84937975658667,6.3475256882511495
1870,Cultural,City nor wish have.,88.29046874988205,6.9804331659316174
1871,Adventure,Stuff factor current.,89.992958728318,7.536565797168244
1872,Adventure,Drive town.,61.95551884341302,7.357779871672467
1873,Relaxation,Baby number.,190.16586134255584,2.9134372161792306
1874,Adventure,Laugh short.,107.449231570123,4.375644672465487
1875,Adventure,Billion area.,81.09972341707523,6.966365001347377
1876,Adventure,Tonight them surface.,100.18527192382153,3.2049755060449425
1877,Adventure,Should occur.,183.5506011673597,4.258034216384113
1878,Relaxation,Training point law.,135.22078996247868,2.155998222028833
1879,Culinary,Reflect window start.,147.83896442367853,7.365857127070302
1880,Cultural,Believe physical authority.,126.69043789845661,3.023025577580189
1881,Culinary,Easy movement beyond.,108.87580460772786,5.629955732007365
1882,Cultural,Performance different throw.,124.70321438608475,2.4628534156811086
1883,Relaxation,Give now nature raise.,188.52524556099863,2.4386918520862153
1884,Relaxation,Commercial loss condition pretty.,63.98881450129153,2.0656128152401947
